,folder,model,modified_ner,sub_categories,file,path,precision,recall,f1,loose_precision,loose_recall,loose_f1,unlabeled_precision,unlabeled_recall,unlabeled_f1
140,person,multi,PER,indian,indian_conll_2_results_multi.iob2,../predictions\person\multi\indian_conll_2_results_multi.iob2,0.6868686868686869,0.6728509585652442,0.6797875663855045,0.9393939393939394,0.9140383426097711,0.9265427043204821,0.725931995083982,0.6274787535410765,0.6731244064577397
141,person,multi,PER,indian,indian_conll_3_results_multi.iob2,../predictions\person\multi\indian_conll_3_results_multi.iob2,0.6852791878172588,0.6679035250463822,0.6764797995615409,0.9397208121827412,0.9115646258503401,0.9254286054032377,0.7251485960237753,0.6264164305949008,0.6721763085399449
142,person,multi,PER,indian,indian_conll_4_results_multi.iob2,../predictions\person\multi\indian_conll_4_results_multi.iob2,0.6834804539722572,0.6703772418058133,0.6768654386512645,0.9382093316519546,0.9146567717996289,0.9262833584817511,0.7249078246620237,0.6265934844192634,0.6721747388414056
143,person,multi,PER,indian,indian_conll_5_results_multi.iob2,../predictions\person\multi\indian_conll_5_results_multi.iob2,0.6777070063694267,0.658008658008658,0.6677125823658613,0.9382165605095542,0.9029066171923315,0.9202229933370288,0.7237354085603113,0.6257082152974505,0.671161333206723
144,person,multi,PER,indian,indian_conll_6_results_multi.iob2,../predictions\person\multi\indian_conll_6_results_multi.iob2,0.6825699745547074,0.6635745207173779,0.6729382251489495,0.9389312977099237,0.9047619047619048,0.9215299684542587,0.7237919737919738,0.6258852691218131,0.6712875047474364
145,person,multi,PER,indian,indian_conll_7_results_multi.iob2,../predictions\person\multi\indian_conll_7_results_multi.iob2,0.6853503184713375,0.6654298082869512,0.6752431754000628,0.9388535031847134,0.9072356215213359,0.9227738033665001,0.725931995083982,0.6274787535410765,0.6731244064577397
146,person,multi,PER,indian,indian_conll_8_results_multi.iob2,../predictions\person\multi\indian_conll_8_results_multi.iob2,0.6817313812858052,0.6623376623376623,0.6718946047678794,0.939528962444303,0.9109461966604824,0.9250168323308392,0.7255022550225503,0.6265934844192634,0.6724301729051871
147,person,multi,PER,indian,indian_conll_9_results_multi.iob2,../predictions\person\multi\indian_conll_9_results_multi.iob2,0.6818757921419518,0.6654298082869512,0.6735524256651018,0.9372623574144486,0.9128014842300557,0.9248702144250256,0.7247386759581882,0.6260623229461756,0.6717963332383395
148,pronouns,mono,False,feminine,feminine_pronouns_test_results_mono.iob2,../predictions\pronouns\mono\feminine_pronouns_test_results_mono.iob2,0.6732602049991009,0.6628895184135978,0.6680346150414845,0.8698075885632081,0.8603045325779037,0.8650299616628735,0.7104837259485705,0.6995396600566572,0.7049692211615667
149,pronouns,mono,False,masculine,masculine_pronouns_test_results_mono.iob2,../predictions\pronouns\mono\masculine_pronouns_test_results_mono.iob2,0.6731979147941758,0.6630665722379604,0.6680938364106681,0.8698543951105518,0.8606586402266289,0.8652320850563654,0.7102282940859249,0.6995396600566572,0.7048434573187048
150,pronouns,mono,False,neutral,neutral_pronouns_test_results_mono.iob2,../predictions\pronouns\mono\neutral_pronouns_test_results_mono.iob2,0.672841726618705,0.6623583569405099,0.6675588865096359,0.8694244604316547,0.8597733711048159,0.8645719831861167,0.710431654676259,0.6993626062322946,0.7048536759457531
151,pronouns,multi,False,feminine,feminine_pronouns_test_results_multi.iob2,../predictions\pronouns\multi\feminine_pronouns_test_results_multi.iob2,0.6658501735047969,0.5775495750708215,0.6185645207167915,0.8860992039191672,0.7648725212464589,0.8210351780653798,0.6999387630128597,0.6071175637393768,0.6502322935431876
152,pronouns,multi,False,masculine,masculine_pronouns_test_results_multi.iob2,../predictions\pronouns\multi\masculine_pronouns_test_results_multi.iob2,0.6657142857142857,0.5775495750708215,0.6185058778915434,0.8859183673469387,0.7648725212464589,0.8209575421494845,0.6997959183673469,0.6071175637393768,0.6501706484641637
153,pronouns,multi,False,neutral,neutral_pronouns_test_results_multi.iob2,../predictions\pronouns\multi\neutral_pronouns_test_results_multi.iob2,0.6652378036333946,0.5770184135977338,0.6179956385702096,0.8854868340477648,0.7641643059490085,0.8203642764959611,0.6999387630128597,0.6071175637393768,0.6502322935431876
154,random,mono,False,random,random_conll_10_results_mono.iob2,../predictions\random\mono\random_conll_10_results_mono.iob2,0.3472363513055273,0.1813031161473088,0.23822263580318717,0.5005086469989827,0.25832152974504247,0.34076704724148726,0.6344523567310952,0.3312677053824363,0.43526811678492494
155,random,mono,False,random,random_conll_1_results_mono.iob2,../predictions\random\mono\random_conll_1_results_mono.iob2,0.3677642980935875,0.1878541076487252,0.24868158912457516,0.5136915077989601,0.2595609065155807,0.344865999679676,0.6447140381282496,0.3293201133144476,0.4359545294738076
156,random,mono,False,random,random_conll_2_results_mono.iob2,../predictions\random\mono\random_conll_2_results_mono.iob2,0.36949035812672176,0.1899787535410765,0.2509354536950421,0.5006887052341598,0.25708215297450426,0.3397283728115345,0.6522038567493113,0.3353399433427762,0.4429373246024322
157,random,mono,False,random,random_conll_3_results_mono.iob2,../predictions\random\mono\random_conll_3_results_mono.iob2,0.36522346368715086,0.18519830028328613,0.24577067669172936,0.5104748603351955,0.2579674220963173,0.3427346120230818,0.6428072625698324,0.32595609065155806,0.4325657894736842
158,random,mono,False,random,random_conll_4_results_mono.iob2,../predictions\random\mono\random_conll_4_results_mono.iob2,0.3507908611599297,0.17669971671388102,0.23501707288355117,0.49314586994727594,0.2473441926345609,0.32944876161574854,0.6407732864674868,0.32276912181303113,0.42929471329330027
159,random,mono,False,random,random_conll_5_results_mono.iob2,../predictions\random\mono\random_conll_5_results_mono.iob2,0.3774182201899402,0.1899787535410765,0.25273819338122716,0.5110798452339078,0.255842776203966,0.3409889937041802,0.6591628561378825,0.33179886685552407,0.44140855022965486
160,random,mono,False,random,random_conll_6_results_mono.iob2,../predictions\random\mono\random_conll_6_results_mono.iob2,0.37626881344067203,0.1903328611898017,0.25279247501469726,0.5208260413020651,0.2613314447592068,0.3480327792477963,0.6513825691284564,0.3294971671388102,0.43762492651381546
